Record_Type,Transaction_ID,Date,Store_ID,Store_Name,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Cost,Unit_Retail,Expense_Type,Expense_Amount
SALES,TX-6636,2025-09-08,5,Branch_5,Giza,Greater Cairo,113,Prod_113,Home Care,Dairy,12,129.3,157.69,NOT_APPLICABLE,0.0
SALES,TX-6637,2025-10-26,9,Branch_9,Cairo,Delta,118,Prod_118,Personal Care,Dairy,12,138.14,179.78,NOT_APPLICABLE,0.0
SALES,TX-6638,2026-01-05,4,Branch_4,ALEXANDRIA,Delta,112,Prod_112,Groceries,Dairy,6,108.11,134.98,NOT_APPLICABLE,0.0
SALES,TX-6639,2025-08-02,3,Branch_3,Alexandria,Delta,109,Prod_109,Beverages,Soft Drinks,3,110.31,146.74,NOT_APPLICABLE,0.0
SALES,TX-6640,2025-07-31,6,Branch_6,GIZA,Alex Coast,102,Prod_102,Beverages,Detergents,10,78.14,98.96,NOT_APPLICABLE,0.0
SALES,TX-6641,2025-03-25,4,Branch_4,ALEXANDRIA,Delta,110,Prod_110,Personal Care,Detergents,12,120.29,159.77,NOT_APPLICABLE,0.0
SALES,TX-6642,2025-02-23,8,Branch_8,Tanta,Delta,117,Prod_117,Groceries,Soft Drinks,1,130.26,179.24,NOT_APPLICABLE,0.0
SALES,TX-6643,2025-07-09,1,Branch_1,cairo,Alex Coast,102,Prod_102,Personal Care,Dairy,7,83.55,109.58,NOT_APPLICABLE,0.0
SALES,TX-6644,2026-04-19,7,Branch_7,Mansoura,Greater Cairo,101,Prod_101,Home Care,Dairy,12,83.26,103.89,NOT_APPLICABLE,0.0
SALES,TX-6645,2026-04-27,3,Branch_3,Alexandria,Delta,118,Prod_118,Beverages,Detergents,10,139.46,192.39,NOT_APPLICABLE,0.0
SALES,TX-6646,2025-05-06,6,Branch_6,GIZA,Alex Coast,107,Prod_107,Groceries,Shampoo,11,93.13,128.27,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-6647,2025-07-01,10,Branch_10,cairo,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,35161.77
SALES,TX-6648,2026-04-08,9,Branch_9,Cairo,Delta,108,Prod_108,Home Care,Snacks,4,108.19,151.28,NOT_APPLICABLE,0.0
SALES,TX-6649,2026-01-28,3,Branch_3,Alexandria,Delta,115,Prod_115,Groceries,Dairy,4,139.04,184.27,NOT_APPLICABLE,0.0
SALES,TX-6650,2026-01-05,3,Branch_3,Alexandria,Delta,119,Prod_119,Home Care,Dairy,12,152.06,202.87,NOT_APPLICABLE,0.0
SALES,TX-6651,2025-03-08,5,Branch_5,Giza,Greater Cairo,104,Prod_104,Home Care,Detergents,2,83.05,105.43,NOT_APPLICABLE,0.0
SALES,TX-6652,2025-01-04,4,Branch_4,ALEXANDRIA,Delta,115,Prod_115,Personal Care,Soft Drinks,7,129.83,164.64,NOT_APPLICABLE,0.0
SALES,TX-6653,2025-09-24,9,Branch_9,Cairo,Delta,105,Prod_105,Groceries,Shampoo,12,86.39,115.92,NOT_APPLICABLE,0.0
SALES,TX-6654,2025-03-03,8,Branch_8,Tanta,Delta,106,Prod_106,Personal Care,Shampoo,3,90.48,112.67,NOT_APPLICABLE,0.0
SALES,TX-6655,2025-09-27,6,Branch_6,GIZA,Alex Coast,101,Prod_101,Home Care,Detergents,11,78.34,96.63,NOT_APPLICABLE,0.0
SALES,TX-6656,2025-06-04,9,Branch_9,Cairo,Delta,110,Prod_110,Groceries,Soft Drinks,2,113.17,136.76,NOT_APPLICABLE,0.0
SALES,TX-6657,2026-04-13,9,Branch_9,Cairo,Delta,103,Prod_103,Personal Care,Snacks,6,89.06,107.26,NOT_APPLICABLE,0.0
SALES,TX-6658,2025-03-25,2,Branch_2,CAIRO,Greater Cairo,109,Prod_109,Beverages,Soft Drinks,1,111.98,141.16,NOT_APPLICABLE,0.0
SALES,TX-6659,2026-05-07,8,Branch_8,Tanta,Delta,113,Prod_113,Groceries,Snacks,11,128.15,175.75,NOT_APPLICABLE,0.0
SALES,TX-6660,2026-02-07,2,Branch_2,CAIRO,Greater Cairo,116,Prod_116,Personal Care,Dairy,6,139.1,167.59,NOT_APPLICABLE,0.0
SALES,TX-6661,2026-04-14,10,Branch_10,cairo,Greater Cairo,104,Prod_104,Beverages,Snacks,5,86.68,113.19,NOT_APPLICABLE,0.0
SALES,TX-6662,2025-09-24,3,Branch_3,Alexandria,Delta,119,Prod_119,Groceries,Snacks,12,148.97,185.77,NOT_APPLICABLE,0.0
SALES,TX-6663,2025-12-06,9,Branch_9,Cairo,Delta,112,Prod_112,Home Care,Snacks,4,110.0,135.17,NOT_APPLICABLE,0.0
SALES,TX-6664,2026-04-03,6,Branch_6,GIZA,Alex Coast,109,Prod_109,Beverages,Dairy,1,104.62,126.45,NOT_APPLICABLE,0.0
SALES,TX-6665,2025-07-08,1,Branch_1,cairo,Alex Coast,101,Prod_101,Beverages,Soft Drinks,5,76.21,104.29,NOT_APPLICABLE,0.0
SALES,TX-6666,2025-12-24,4,Branch_4,ALEXANDRIA,Delta,101,Prod_101,Personal Care,Shampoo,9,84.35,116.89,NOT_APPLICABLE,0.0
SALES,TX-6667,2025-06-09,6,Branch_6,GIZA,Alex Coast,108,Prod_108,Groceries,Snacks,1,109.54,142.73,NOT_APPLICABLE,0.0
SALES,TX-6668,2025-06-04,8,Branch_8,Tanta,Delta,103,Prod_103,Beverages,Dairy,5,86.06,109.65,NOT_APPLICABLE,0.0
SALES,TX-6669,2026-04-24,5,Branch_5,Giza,Greater Cairo,102,Prod_102,Home Care,Soft Drinks,12,85.61,110.72,NOT_APPLICABLE,0.0
SALES,TX-6670,2025-11-06,10,Branch_10,cairo,Greater Cairo,105,Prod_105,Personal Care,Shampoo,9,85.17,109.94,NOT_APPLICABLE,0.0
SALES,TX-6671,2025-02-06,2,Branch_2,CAIRO,Greater Cairo,107,Prod_107,Personal Care,Shampoo,3,102.37,133.99,NOT_APPLICABLE,0.0
SALES,TX-6672,2025-10-16,6,Branch_6,GIZA,Alex Coast,107,Prod_107,Personal Care,Dairy,2,99.47,135.8,NOT_APPLICABLE,0.0
SALES,TX-6673,2026-03-06,1,Branch_1,cairo,Alex Coast,105,Prod_105,Home Care,Shampoo,1,95.38,118.84,NOT_APPLICABLE,0.0
SALES,TX-6674,2025-03-04,6,Branch_6,GIZA,Alex Coast,101,Prod_101,Beverages,Snacks,11,81.03,97.41,NOT_APPLICABLE,0.0
SALES,TX-6675,2025-09-03,6,Branch_6,GIZA,Alex Coast,110,Prod_110,Personal Care,Snacks,3,106.63,129.57,NOT_APPLICABLE,0.0
SALES,TX-6676,2025-03-27,3,Branch_3,Alexandria,Delta,109,Prod_109,Personal Care,Shampoo,6,113.6,138.94,NOT_APPLICABLE,0.0
SALES,TX-6677,2025-03-20,2,Branch_2,CAIRO,Greater Cairo,110,Prod_110,Home Care,Soft Drinks,1,110.28,137.53,NOT_APPLICABLE,0.0
SALES,TX-6678,2025-08-25,5,Branch_5,Giza,Greater Cairo,103,Prod_103,Home Care,Shampoo,7,86.62,120.32,NOT_APPLICABLE,0.0
SALES,TX-6679,2025-04-16,8,Branch_8,Tanta,Delta,111,Prod_111,Groceries,Soft Drinks,7,113.63,145.93,NOT_APPLICABLE,0.0
SALES,TX-6680,2026-01-24,6,Branch_6,GIZA,Alex Coast,110,Prod_110,Personal Care,Detergents,1,101.02,140.23,NOT_APPLICABLE,0.0
SALES,TX-6681,2025-04-14,7,Branch_7,Mansoura,Greater Cairo,110,Prod_110,Groceries,Snacks,3,116.77,147.17,NOT_APPLICABLE,0.0
SALES,TX-6682,2025-01-02,5,Branch_5,Giza,Greater Cairo,118,Prod_118,Groceries,Dairy,11,148.04,193.36,NOT_APPLICABLE,0.0
SALES,TX-6683,2025-01-01,3,Branch_3,Alexandria,Delta,112,Prod_112,Personal Care,Dairy,2,118.06,146.77,NOT_APPLICABLE,0.0
SALES,TX-6684,2026-01-06,9,Branch_9,Cairo,Delta,114,Prod_114,Home Care,Soft Drinks,6,115.68,158.17,NOT_APPLICABLE,0.0
SALES,TX-6685,2026-04-28,1,Branch_1,cairo,Alex Coast,116,Prod_116,Beverages,Snacks,7,129.68,179.09,NOT_APPLICABLE,0.0
SALES,TX-6686,2025-02-27,7,Branch_7,Mansoura,Greater Cairo,111,Prod_111,Home Care,Shampoo,10,122.06,170.38,NOT_APPLICABLE,0.0
SALES,TX-6687,2025-02-11,3,Branch_3,Alexandria,Delta,112,Prod_112,Beverages,Soft Drinks,6,127.06,158.62,NOT_APPLICABLE,0.0
SALES,TX-6688,2025-11-03,9,Branch_9,Cairo,Delta,107,Prod_107,Groceries,Shampoo,10,97.57,131.03,NOT_APPLICABLE,0.0
SALES,TX-6689,2026-01-21,6,Branch_6,GIZA,Alex Coast,107,Prod_107,Personal Care,Shampoo,3,96.33,122.21,NOT_APPLICABLE,0.0
SALES,TX-6690,2025-10-04,4,Branch_4,ALEXANDRIA,Delta,102,Prod_102,Groceries,Detergents,10,79.39,102.45,NOT_APPLICABLE,0.0
SALES,TX-6691,2025-07-29,10,Branch_10,cairo,Greater Cairo,102,Prod_102,Beverages,Snacks,1,77.47,96.0,NOT_APPLICABLE,0.0
SALES,TX-6692,2026-04-15,7,Branch_7,Mansoura,Greater Cairo,112,Prod_112,Home Care,Detergents,7,110.35,148.4,NOT_APPLICABLE,0.0
SALES,TX-6693,2025-02-13,2,Branch_2,CAIRO,Greater Cairo,117,Prod_117,Beverages,Soft Drinks,2,131.39,159.5,NOT_APPLICABLE,0.0
SALES,TX-6694,2025-03-04,3,Branch_3,Alexandria,Delta,111,Prod_111,Home Care,Shampoo,4,120.98,158.0,NOT_APPLICABLE,0.0
SALES,TX-6695,2025-08-19,1,Branch_1,cairo,Alex Coast,111,Prod_111,Home Care,Snacks,3,124.69,163.76,NOT_APPLICABLE,0.0
SALES,TX-6696,2025-03-24,5,Branch_5,Giza,Greater Cairo,101,Prod_101,Personal Care,Snacks,2,74.56,94.79,NOT_APPLICABLE,0.0
SALES,TX-6697,2025-08-28,1,Branch_1,cairo,Alex Coast,106,Prod_106,Home Care,Shampoo,2,99.41,131.58,NOT_APPLICABLE,0.0
SALES,TX-6698,2025-08-23,1,Branch_1,cairo,Alex Coast,103,Prod_103,Personal Care,Shampoo,8,80.56,104.61,NOT_APPLICABLE,0.0
SALES,TX-6699,2026-01-26,3,Branch_3,Alexandria,Delta,117,Prod_117,Groceries,Detergents,12,139.77,178.65,NOT_APPLICABLE,0.0
SALES,TX-6700,2025-10-01,1,Branch_1,cairo,Alex Coast,107,Prod_107,Home Care,Detergents,2,102.09,123.63,NOT_APPLICABLE,0.0
SALES,TX-6701,2025-02-11,1,Branch_1,cairo,Alex Coast,117,Prod_117,Groceries,Detergents,2,145.45,198.39,NOT_APPLICABLE,0.0
SALES,TX-6702,2025-11-23,2,Branch_2,CAIRO,Greater Cairo,101,Prod_101,Home Care,Shampoo,9,83.58,116.58,NOT_APPLICABLE,0.0
SALES,TX-6703,2025-11-30,4,Branch_4,ALEXANDRIA,Delta,116,Prod_116,Home Care,Soft Drinks,12,141.76,191.39,NOT_APPLICABLE,0.0
SALES,TX-6704,2025-05-30,5,Branch_5,Giza,Greater Cairo,118,Prod_118,Home Care,Shampoo,11,142.64,194.49,NOT_APPLICABLE,0.0
SALES,TX-6705,2025-06-24,5,Branch_5,Giza,Greater Cairo,109,Prod_109,Personal Care,Snacks,5,110.83,136.54,NOT_APPLICABLE,0.0
SALES,TX-6706,2025-02-12,1,Branch_1,cairo,Alex Coast,110,Prod_110,Beverages,Detergents,12,116.76,144.7,NOT_APPLICABLE,0.0
SALES,TX-6707,2025-06-09,3,Branch_3,Alexandria,Delta,115,Prod_115,Home Care,Dairy,12,118.39,162.06,NOT_APPLICABLE,0.0
SALES,TX-6708,2025-08-13,4,Branch_4,ALEXANDRIA,Delta,115,Prod_115,Groceries,Shampoo,3,118.09,157.98,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-6709,2030-05-01,7,Branch_7,Mansoura,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,26073.04
SALES,TX-6710,2025-06-26,4,Branch_4,ALEXANDRIA,Delta,111,Prod_111,Beverages,Soft Drinks,5,116.62,147.23,NOT_APPLICABLE,0.0
SALES,TX-6711,2025-06-22,7,Branch_7,Mansoura,Greater Cairo,119,Prod_119,Groceries,Soft Drinks,11,154.6,203.18,NOT_APPLICABLE,0.0
SALES,TX-6712,2025-07-11,7,Branch_7,Mansoura,Greater Cairo,100,Prod_100,Home Care,Soft Drinks,2,76.74,105.27,NOT_APPLICABLE,0.0
SALES,TX-6713,2025-09-12,6,Branch_6,GIZA,Alex Coast,116,Prod_116,Groceries,Detergents,3,120.86,157.09,NOT_APPLICABLE,0.0
SALES,TX-6714,2026-03-31,7,Branch_7,Mansoura,Greater Cairo,106,Prod_106,Personal Care,Soft Drinks,1,99.56,125.28,NOT_APPLICABLE,0.0
SALES,TX-6715,2025-03-07,6,Branch_6,GIZA,Alex Coast,106,Prod_106,Personal Care,Shampoo,6,99.66,132.84,NOT_APPLICABLE,0.0
SALES,TX-6716,2025-10-28,3,Branch_3,Alexandria,Delta,102,Prod_102,Personal Care,Detergents,4,78.46,95.26,NOT_APPLICABLE,0.0
SALES,TX-6717,2025-05-27,2,Branch_2,CAIRO,Greater Cairo,101,Prod_101,Home Care,Detergents,8,79.56,105.04,NOT_APPLICABLE,0.0
SALES,TX-6718,2025-05-15,6,Branch_6,GIZA,Alex Coast,100,Prod_100,Beverages,Shampoo,5,67.85,85.24,NOT_APPLICABLE,0.0
SALES,TX-6719,2025-07-22,2,Branch_2,CAIRO,Greater Cairo,114,Prod_114,Groceries,Snacks,4,113.14,148.66,NOT_APPLICABLE,0.0
SALES,TX-6720,2025-11-07,2,Branch_2,CAIRO,Greater Cairo,111,Prod_111,Personal Care,Soft Drinks,6,112.8,147.96,NOT_APPLICABLE,0.0
SALES,TX-6721,2025-04-11,7,Branch_7,Mansoura,Greater Cairo,103,Prod_103,Beverages,Soft Drinks,11,83.32,115.18,NOT_APPLICABLE,0.0
SALES,TX-6722,2025-11-16,9,Branch_9,Cairo,Delta,115,Prod_115,Personal Care,Detergents,12,118.59,149.91,NOT_APPLICABLE,0.0
SALES,TX-6723,2025-12-18,10,Branch_10,cairo,Greater Cairo,115,Prod_115,Beverages,Detergents,4,121.01,157.73,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-6724,2026-02-01,8,Branch_8,Tanta,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,54315.2
SALES,TX-6725,2025-01-28,4,Branch_4,ALEXANDRIA,Delta,119,Prod_119,Groceries,Snacks,4,152.86,196.93,NOT_APPLICABLE,0.0
SALES,TX-6726,2025-11-06,2,Branch_2,CAIRO,Greater Cairo,100,Prod_100,Personal Care,Dairy,6,68.47,85.87,NOT_APPLICABLE,0.0
SALES,TX-6727,2025-07-10,8,Branch_8,Tanta,Delta,119,Prod_119,Beverages,Snacks,4,132.65,161.97,NOT_APPLICABLE,0.0
SALES,TX-6728,2026-01-11,4,Branch_4,ALEXANDRIA,Delta,109,Prod_109,Beverages,Detergents,4,104.68,134.54,NOT_APPLICABLE,0.0
SALES,TX-6729,2025-02-15,7,Branch_7,Mansoura,Greater Cairo,119,Prod_119,Home Care,Dairy,3,153.65,207.11,NOT_APPLICABLE,0.0
SALES,TX-6730,2025-05-30,9,Branch_9,Cairo,Delta,106,Prod_106,Beverages,Dairy,10,88.27,113.26,NOT_APPLICABLE,0.0
SALES,TX-6731,2025-09-06,8,Branch_8,Tanta,Delta,100,Prod_100,Groceries,Snacks,8,76.18,106.12,NOT_APPLICABLE,0.0
SALES,TX-6732,2026-02-05,3,Branch_3,Alexandria,Delta,103,Prod_103,Home Care,Snacks,12,79.27,108.77,NOT_APPLICABLE,0.0
SALES,TX-6733,2025-12-09,6,Branch_6,GIZA,Alex Coast,100,Prod_100,Groceries,Snacks,11,68.35,94.95,NOT_APPLICABLE,0.0
SALES,TX-6734,2025-02-01,4,Branch_4,ALEXANDRIA,Delta,102,Prod_102,Beverages,Detergents,6,73.4,99.14,NOT_APPLICABLE,0.0
SALES,TX-6735,2025-09-05,7,Branch_7,Mansoura,Greater Cairo,111,Prod_111,Groceries,Shampoo,9,104.85,133.38,NOT_APPLICABLE,0.0
SALES,TX-6736,2026-01-18,9,Branch_9,Cairo,Delta,109,Prod_109,Groceries,Soft Drinks,9,107.99,138.33,NOT_APPLICABLE,0.0
SALES,TX-6737,2025-08-13,4,Branch_4,ALEXANDRIA,Delta,100,Prod_100,Beverages,Soft Drinks,8,69.43,93.52,NOT_APPLICABLE,0.0
SALES,TX-6738,2025-07-11,5,Branch_5,Giza,Greater Cairo,108,Prod_108,Personal Care,Detergents,8,96.33,123.38,NOT_APPLICABLE,0.0
SALES,TX-6739,2025-03-19,1,Branch_1,cairo,Alex Coast,109,Prod_109,Groceries,Shampoo,10,112.6,149.46,NOT_APPLICABLE,0.0
SALES,TX-6740,2026-03-15,7,Branch_7,Mansoura,Greater Cairo,105,Prod_105,Groceries,Soft Drinks,1,95.52,116.33,NOT_APPLICABLE,0.0
SALES,TX-6741,2025-01-10,1,Branch_1,cairo,Alex Coast,115,Prod_115,Personal Care,Detergents,7,126.05,154.62,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-6742,2025-04-01,1,Branch_1,cairo,Alex Coast,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,26725.87
SALES,TX-6743,2025-04-20,5,Branch_5,Giza,Greater Cairo,113,Prod_113,Beverages,Dairy,8,124.23,149.09,NOT_APPLICABLE,0.0
SALES,TX-6744,2025-12-13,5,Branch_5,Giza,Greater Cairo,106,Prod_106,Beverages,Detergents,8,90.95,125.65,NOT_APPLICABLE,0.0
SALES,TX-6745,2025-01-11,3,Branch_3,Alexandria,Delta,105,Prod_105,Groceries,Detergents,11,89.49,117.15,NOT_APPLICABLE,0.0
SALES,TX-6746,2025-10-23,7,Branch_7,Mansoura,Greater Cairo,104,Prod_104,Beverages,Dairy,8,86.35,104.82,NOT_APPLICABLE,0.0
SALES,TX-6747,2026-05-14,6,Branch_6,GIZA,Alex Coast,110,Prod_110,Beverages,Dairy,10,106.61,146.19,NOT_APPLICABLE,0.0
SALES,TX-6748,2025-03-25,9,Branch_9,Cairo,Delta,109,Prod_109,Beverages,Shampoo,10,99.34,126.65,NOT_APPLICABLE,0.0
SALES,TX-6749,2025-12-10,4,Branch_4,ALEXANDRIA,Delta,116,Prod_116,Beverages,Snacks,6,129.54,181.1,NOT_APPLICABLE,0.0
SALES,TX-6750,2026-03-22,8,Branch_8,Tanta,Delta,118,Prod_118,Beverages,Dairy,5,129.08,173.44,NOT_APPLICABLE,0.0
SALES,TX-6751,2026-05-16,6,Branch_6,GIZA,Alex Coast,111,Prod_111,Home Care,Dairy,7,122.33,149.13,NOT_APPLICABLE,0.0
SALES,TX-6752,2025-08-07,5,Branch_5,Giza,Greater Cairo,109,Prod_109,Personal Care,Soft Drinks,5,103.3,130.15,NOT_APPLICABLE,0.0
SALES,TX-6753,2025-04-05,1,Branch_1,cairo,Alex Coast,108,Prod_108,Groceries,Dairy,9,95.51,124.68,NOT_APPLICABLE,0.0
SALES,TX-6754,2025-11-27,10,Branch_10,cairo,Greater Cairo,117,Prod_117,Beverages,Snacks,12,145.49,176.78,NOT_APPLICABLE,0.0
SALES,TX-6755,2025-01-18,3,Branch_3,Alexandria,Delta,116,Prod_116,Home Care,Dairy,2,141.13,173.87,NOT_APPLICABLE,0.0
SALES,TX-6756,2025-05-20,7,Branch_7,Mansoura,Greater Cairo,108,Prod_108,Beverages,Snacks,11,106.81,140.54,NOT_APPLICABLE,0.0
SALES,TX-6757,2025-03-21,3,Branch_3,Alexandria,Delta,103,Prod_103,Groceries,Dairy,11,79.96,103.83,NOT_APPLICABLE,0.0
SALES,TX-6758,2026-02-16,2,Branch_2,CAIRO,Greater Cairo,111,Prod_111,Groceries,Shampoo,1,123.16,165.43,NOT_APPLICABLE,0.0
SALES,TX-6759,2026-02-03,1,Branch_1,cairo,Alex Coast,102,Prod_102,Beverages,Detergents,1,85.42,114.36,NOT_APPLICABLE,0.0
SALES,TX-6760,2025-11-28,4,Branch_4,ALEXANDRIA,Delta,111,Prod_111,Beverages,Detergents,7,111.2,143.43,NOT_APPLICABLE,0.0
SALES,TX-6761,2025-12-19,8,Branch_8,Tanta,Delta,117,Prod_117,Beverages,Snacks,10,131.55,158.63,NOT_APPLICABLE,0.0
SALES,TX-6762,2025-07-21,8,Branch_8,Tanta,Delta,110,Prod_110,Personal Care,Dairy,6,119.84,157.36,NOT_APPLICABLE,0.0
SALES,TX-6763,2025-08-04,2,Branch_2,CAIRO,Greater Cairo,107,Prod_107,Beverages,Snacks,1,102.28,128.88,NOT_APPLICABLE,0.0
SALES,TX-6764,2025-04-02,8,Branch_8,Tanta,Delta,108,Prod_108,Personal Care,Snacks,4,94.68,119.82,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-6765,2025-08-01,7,Branch_7,Mansoura,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,20435.94
SALES,TX-6766,2025-10-05,3,Branch_3,Alexandria,Delta,104,Prod_104,Home Care,Soft Drinks,8,92.64,126.61,NOT_APPLICABLE,0.0
SALES,TX-6767,2025-11-02,5,Branch_5,Giza,Greater Cairo,100,Prod_100,Home Care,Shampoo,10,79.6,103.08,NOT_APPLICABLE,0.0
SALES,TX-6768,2025-07-15,2,Branch_2,CAIRO,Greater Cairo,104,Prod_104,Personal Care,Detergents,3,94.93,125.55,NOT_APPLICABLE,0.0
SALES,TX-6769,2025-06-05,10,Branch_10,cairo,Greater Cairo,108,Prod_108,Beverages,Dairy,8,109.01,143.28,NOT_APPLICABLE,0.0
SALES,TX-6770,2025-11-10,10,Branch_10,cairo,Greater Cairo,102,Prod_102,Groceries,Snacks,7,76.51,95.05,NOT_APPLICABLE,0.0
SALES,TX-6771,2026-03-02,3,Branch_3,Alexandria,Delta,103,Prod_103,Groceries,Soft Drinks,12,86.04,117.76,NOT_APPLICABLE,0.0
SALES,TX-6772,2025-04-08,9,Branch_9,Cairo,Delta,106,Prod_106,Groceries,Shampoo,8,92.07,124.68,NOT_APPLICABLE,0.0
SALES,TX-6773,2025-02-16,4,Branch_4,ALEXANDRIA,Delta,101,Prod_101,Home Care,Dairy,5,75.94,93.48,NOT_APPLICABLE,0.0
SALES,TX-6774,2026-04-16,10,Branch_10,cairo,Greater Cairo,115,Prod_115,Beverages,Shampoo,6,125.03,152.72,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-6775,2025-03-01,7,Branch_7,Mansoura,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Maintenance,38725.46
SALES,TX-6776,2025-02-20,5,Branch_5,Giza,Greater Cairo,102,Prod_102,Beverages,Detergents,5,81.24,106.86,NOT_APPLICABLE,0.0
SALES,TX-6777,2026-04-24,3,Branch_3,Alexandria,Delta,113,Prod_113,Groceries,Soft Drinks,9,111.22,154.16,NOT_APPLICABLE,0.0
SALES,TX-6778,2026-03-22,4,Branch_4,ALEXANDRIA,Delta,111,Prod_111,Personal Care,Soft Drinks,11,115.83,150.57,NOT_APPLICABLE,0.0
SALES,TX-6779,2025-06-17,6,Branch_6,GIZA,Alex Coast,101,Prod_101,Groceries,Snacks,6,83.02,112.16,NOT_APPLICABLE,0.0
SALES,TX-6780,2025-07-06,7,Branch_7,Mansoura,Greater Cairo,103,Prod_103,Home Care,Soft Drinks,2,88.99,113.05,NOT_APPLICABLE,0.0
SALES,TX-6781,2026-01-11,6,Branch_6,GIZA,Alex Coast,112,Prod_112,Groceries,Snacks,3,126.49,154.84,NOT_APPLICABLE,0.0
SALES,TX-6782,2025-11-21,10,Branch_10,cairo,Greater Cairo,109,Prod_109,Home Care,Snacks,8,97.09,121.05,NOT_APPLICABLE,0.0
SALES,TX-6783,2025-06-26,5,Branch_5,Giza,Greater Cairo,115,Prod_115,Personal Care,Detergents,5,124.34,151.64,NOT_APPLICABLE,0.0
SALES,TX-6784,2025-12-18,2,Branch_2,CAIRO,Greater Cairo,100,Prod_100,Beverages,Soft Drinks,3,75.52,97.38,NOT_APPLICABLE,0.0
SALES,TX-6785,2025-07-26,5,Branch_5,Giza,Greater Cairo,101,Prod_101,Groceries,Shampoo,12,84.28,112.69,NOT_APPLICABLE,0.0
SALES,TX-6786,2025-11-28,5,Branch_5,Giza,Greater Cairo,101,Prod_101,Groceries,Shampoo,3,71.86,90.31,NOT_APPLICABLE,0.0
SALES,TX-6787,2026-03-11,2,Branch_2,CAIRO,Greater Cairo,107,Prod_107,Groceries,Detergents,3,102.64,136.28,NOT_APPLICABLE,0.0
SALES,TX-6788,2025-07-19,9,Branch_9,Cairo,Delta,113,Prod_113,Home Care,Dairy,1,124.5,160.01,NOT_APPLICABLE,0.0
SALES,TX-6789,2025-03-20,5,Branch_5,Giza,Greater Cairo,106,Prod_106,Home Care,Dairy,2,87.77,119.91,NOT_APPLICABLE,0.0
SALES,TX-6790,2025-02-14,9,Branch_9,Cairo,Delta,103,Prod_103,Home Care,Shampoo,4,77.72,99.06,NOT_APPLICABLE,0.0
SALES,TX-6791,2025-04-16,5,Branch_5,Giza,Greater Cairo,106,Prod_106,Groceries,Dairy,2,99.66,134.31,NOT_APPLICABLE,0.0
SALES,TX-6792,2026-04-22,5,Branch_5,Giza,Greater Cairo,111,Prod_111,Home Care,Soft Drinks,10,104.01,131.62,NOT_APPLICABLE,0.0
SALES,TX-6793,2025-09-08,4,Branch_4,ALEXANDRIA,Delta,104,Prod_104,Home Care,Soft Drinks,11,89.72,108.92,NOT_APPLICABLE,0.0
SALES,TX-6794,2026-03-17,9,Branch_9,Cairo,Delta,108,Prod_108,Home Care,Soft Drinks,9,97.79,133.53,NOT_APPLICABLE,0.0
SALES,TX-6795,2025-03-13,5,Branch_5,Giza,Greater Cairo,107,Prod_107,Personal Care,Soft Drinks,2,107.78,146.43,NOT_APPLICABLE,0.0
SALES,TX-6796,2025-01-26,1,Branch_1,cairo,Alex Coast,116,Prod_116,Personal Care,Snacks,3,122.18,161.42,NOT_APPLICABLE,0.0
SALES,TX-6797,2025-10-21,4,Branch_4,ALEXANDRIA,Delta,100,Prod_100,Home Care,Detergents,12,67.52,82.43,NOT_APPLICABLE,0.0
SALES,TX-6798,2026-03-24,5,Branch_5,Giza,Greater Cairo,108,Prod_108,Personal Care,Snacks,12,97.44,132.41,NOT_APPLICABLE,0.0
SALES,TX-6799,2025-05-09,8,Branch_8,Tanta,Delta,106,Prod_106,Home Care,Shampoo,2,104.14,136.64,NOT_APPLICABLE,0.0
SALES,TX-6800,2026-03-08,4,Branch_4,ALEXANDRIA,Delta,107,Prod_107,Personal Care,Snacks,2,95.85,123.08,NOT_APPLICABLE,0.0
SALES,TX-6801,2025-07-26,2,Branch_2,CAIRO,Greater Cairo,117,Prod_117,Beverages,Detergents,2,140.15,181.87,NOT_APPLICABLE,0.0
SALES,TX-6802,2026-01-13,8,Branch_8,Tanta,Delta,110,Prod_110,Personal Care,Soft Drinks,10,109.53,132.51,NOT_APPLICABLE,0.0
SALES,TX-6803,2025-02-05,1,Branch_1,cairo,Alex Coast,118,Prod_118,Beverages,Soft Drinks,11,136.89,190.03,NOT_APPLICABLE,0.0
